25-345,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-345,7,Fab Miscellaneous Parts,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-345,8,Misc Fabrication,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-345,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-345,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-345,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-345,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-345,15,Weld Nozzles - Top Head,PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-345,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,17,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-345,18,Weld Nozzles - Bot. Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-345,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-345,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,0,O,2025-12-15 00:00:00.000
25-345,21,"Weld Skirt Nozzles, Etc.",FIT,1,0,O,2025-12-15 00:00:00.000
25-345,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,23,Fit Bottom Head to Shell,FIT,4,0,O,2025-12-15 00:00:00.000
25-345,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-345,25,Install Internal Parts,FIT,3,0,O,2025-12-15 00:00:00.000
25-345,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-345,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-345,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-345,30,Install Support Parts,FIT,4,0,O,2025-12-15 00:00:00.000
25-345,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-345,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-345,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-345,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-345,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-345,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-345,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-345,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-345,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-345,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-346,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-346,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,2,Cut Nozzle Pipe and Clean,PRE FAB,2,2,S,2025-12-15 00:00:00.000
25-346,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-346,4,Cut Parts on Burn Table,PRE FAB,6,0,O,2025-12-15 00:00:00.000
25-346,5,Clean & Prep Parts,PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-346,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-346,7,Fab Miscellaneous Parts,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-346,8,Misc Fabrication,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-346,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-346,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-346,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-346,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-346,15,Weld Nozzles - Top Head,PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-346,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,17,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-346,18,Weld Nozzles - Bot. Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-346,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-346,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,0,O,2025-12-15 00:00:00.000
25-346,21,"Weld Skirt Nozzles, Etc.",FIT,1,0,O,2025-12-15 00:00:00.000
25-346,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,23,Fit Bottom Head to Shell,FIT,4,0,O,2025-12-15 00:00:00.000
25-346,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-346,25,Install Internal Parts,FIT,3,0,O,2025-12-15 00:00:00.000
25-346,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-346,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-346,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-346,30,Install Support Parts,FIT,4,0,O,2025-12-15 00:00:00.000
25-346,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-346,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-346,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-346,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-346,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-346,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-346,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-346,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-346,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-346,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-347,0,Receive Material,PRE FAB,0,0,O,2025-12-15 00:00:00.000
25-347,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,2,Cut Nozzle Pipe and Clean,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-347,3,Build Nozzles-Weld,PRE FAB,4,0,O,2025-12-15 00:00:00.000
25-347,4,Cut Parts on Burn Table,PRE FAB,6,0,O,2025-12-15 00:00:00.000
25-347,5,Clean & Prep Parts,PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-347,6,"Bld Lift Lugs, Grd Lugs",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-347,7,Fab Miscellaneous Parts,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-347,8,Misc Fabrication,PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-347,9,Wrap Top & Bottom Heads,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-347,10,UT Shells,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,11,"BI, SQ, T&C Shells",PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-347,12,"Roll Shell, Tack-Weld I/S",PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-347,13,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,14,Set Nozzles & Lugs - Top,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-347,15,Weld Nozzles - Top Head,PRE FAB,3,0,O,2025-12-15 00:00:00.000
25-347,16,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,17,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-347,18,Weld Nozzles - Bot. Head,PRE FAB,1,0,O,2025-12-15 00:00:00.000
25-347,19,"Bld Skirt, Roll & Tack",PRE FAB,2,0,O,2025-12-15 00:00:00.000
25-347,20,"Bld Skirt, Fit Anchor/Gst",FIT,1,0,O,2025-12-15 00:00:00.000
25-347,21,"Weld Skirt Nozzles, Etc.",FIT,1,0,O,2025-12-15 00:00:00.000
25-347,22,ASME Hold Point,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,23,Fit Bottom Head to Shell,FIT,4,0,O,2025-12-15 00:00:00.000
25-347,24,Install Baffles-Weld,FIT,6,0,O,2025-12-15 00:00:00.000
25-347,25,Install Internal Parts,FIT,3,0,O,2025-12-15 00:00:00.000
25-347,26,QC Inspection - Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,27,Fit Top to Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-347,28,Weld all Outside Seams,FIT,2,0,O,2025-12-15 00:00:00.000
25-347,29,Move Tank to Detail Rolls,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-347,30,Install Support Parts,FIT,4,0,O,2025-12-15 00:00:00.000
25-347,31,Set Nozzles in Shell,FIT,1,0,O,2025-12-15 00:00:00.000
25-347,32,Weld Shell Nozz & M/Ws,FIT,3,0,O,2025-12-15 00:00:00.000
25-347,33,Install Name Tag,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-347,34,"Inspect Tank, Make Repair",FIT,1,0,O,2025-12-15 00:00:00.000
25-347,35,QC Inspection - Fab,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,36,ASME Inspection Internal,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,37,Move to Shop Test Area,MOVE TANK,1,0,O,2025-12-15 00:00:00.000
25-347,38,Test Tank,FINISHING,4,0,O,2025-12-15 00:00:00.000
25-347,39,QC Inspection - Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,40,ASME Inspection Test,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,41,Clean Tank Complete,FINISHING,5,0,O,2025-12-15 00:00:00.000
25-347,42,QC Inspection - Clean,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,43,Prepare Tank for Shipment,FINISHING,1,0,O,2025-12-15 00:00:00.000
25-347,44,QC Inspection - Final & L,INSPECTION,0,0,O,2025-12-15 00:00:00.000
25-347,45,Load on Truck,SHIPPING,1,0,O,2025-12-15 00:00:00.000
25-117,0,Receive Material,PRE FAB,0,0,O,2025-11-07 00:00:00.000
25-117,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,2,Cut Nozzle Pipe and Clean,PRE FAB,4,5,S,2025-11-07 00:00:00.000
25-117,3,Build Nozzles-Weld,PRE FAB,8,4,S,2025-11-07 00:00:00.000
25-117,4,Make Manway Parts,PRE FAB,4,0,O,2025-11-07 00:00:00.000
25-117,5,Build Hatch/Door,PRE FAB,20,2,S,2025-11-07 00:00:00.000
25-117,6,Cut Parts on Burn Table,PRE FAB,50,77,S,2025-11-07 00:00:00.000
25-117,7,Clean & Prep Parts,PRE FAB,30,35.5,S,2025-11-07 00:00:00.000
25-117,8,"Bld Lift Lugs, Grd Lugs",PRE FAB,5,5,S,2025-11-07 00:00:00.000
25-117,9,Drill/Punch holes,PRE FAB,20,13,S,2025-11-07 00:00:00.000
25-117,10,Build Flanges,PRE FAB,20,21,S,2025-11-07 00:00:00.000
25-117,11,Misc Fabrication,PRE FAB,20,46,S,2025-11-07 00:00:00.000
25-117,12,UT Shells,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,13,"BI, SQ, T&C Shells",PRE FAB,15,12,S,2025-11-07 00:00:00.000
25-117,14,"Roll Shell, Tack-Weld I/S",PRE FAB,15,9,S,2025-11-07 00:00:00.000
25-117,15,S/U and Build Sides,FIT,60,52,S,2025-11-07 00:00:00.000
25-117,16,Install Body Flg-Shell,FIT,6,0,O,2025-11-07 00:00:00.000
25-117,17,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,18,"L/O Top, B&C Holes",PRE FAB,10,0,O,2025-11-07 00:00:00.000
25-117,19,Set Nozzles & Lugs - Top,PRE FAB,6,0,O,2025-11-07 00:00:00.000
25-117,20,Weld Nozzles - Top Head,PRE FAB,15,2,S,2025-11-07 00:00:00.000
25-117,21,Install Top Stiffeners,PRE FAB,45,33.5,S,2025-11-07 00:00:00.000
25-117,22,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,23,Set Nozzles - Bottom Head,PRE FAB,5,5,S,2025-11-07 00:00:00.000
25-117,24,Weld Nozzles - Bot. Head,PRE FAB,15,0,O,2025-11-07 00:00:00.000
25-117,25,I&W Bottom Repads,PRE FAB,12,0,O,2025-11-07 00:00:00.000
25-117,26,Install Bottom Stiffeners,PRE FAB,36,16,S,2025-11-07 00:00:00.000
25-117,27,Install Internal Parts,FIT,16,29.75,S,2025-11-07 00:00:00.000
25-117,28,QC Inspection - Internal,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,29,Fit Top to Shell,FIT,6,6,S,2025-11-07 00:00:00.000
25-117,30,"Weld top to shell ",FIT,20,15,S,2025-11-07 00:00:00.000
25-117,31,Move Tank to Detail Rolls,MOVE TANK,4,0,O,2025-11-07 00:00:00.000
25-117,32,Install Insul/Vac Rings,FIT,120,5,S,2025-11-07 00:00:00.000
25-117,33,Install Lift Lugs on Shl,FIT,6,0,O,2025-11-07 00:00:00.000
25-117,34,"Weld rings, lugs, suppts",FIT,30,8,S,2025-11-07 00:00:00.000
25-117,35,Set Nozzles in Shell,FIT,5,0,O,2025-11-07 00:00:00.000
25-117,36,Weld Shell Nozz & M/Ws,FIT,25,0,O,2025-11-07 00:00:00.000
25-117,37,Move to Shop Test Area,MOVE TANK,2,0,O,2025-11-07 00:00:00.000
25-117,38,Test Tank,FINISHING,15,0,O,2025-11-07 00:00:00.000
25-117,39,QC Inspection - Test,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,40,Move to Paint Area,MOVE TANK,2,0,O,2025-11-07 00:00:00.000
25-117,41,QC Inspection - Sandblast,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,42,QC Inspection - Paint,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,43,Prepare Tank for Shipment,FINISHING,2,0,O,2025-11-07 00:00:00.000
25-117,44,"Check BOM, Pack Parts",FINISHING,2,0,O,2025-11-07 00:00:00.000
25-117,45,QC Inspection - Final & L,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-117,46,Load on Truck,SHIPPING,3,0,O,2025-11-07 00:00:00.000
25-118,0,Receive Material,PRE FAB,0,0,O,2025-11-07 00:00:00.000
25-118,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,2,Cut Nozzle Pipe and Clean,PRE FAB,4,1,S,2025-11-07 00:00:00.000
25-118,3,Build Nozzles-Weld,PRE FAB,8,3,S,2025-11-07 00:00:00.000
25-118,4,Make Manway Parts,PRE FAB,4,0,O,2025-11-07 00:00:00.000
25-118,5,Build Hatch/Door,PRE FAB,20,0,O,2025-11-07 00:00:00.000
25-118,6,Cut Parts on Burn Table,PRE FAB,50,52,S,2025-11-07 00:00:00.000
25-118,7,Clean & Prep Parts,PRE FAB,30,39,S,2025-11-07 00:00:00.000
25-118,8,"Bld Lift Lugs, Grd Lugs",PRE FAB,5,0,O,2025-11-07 00:00:00.000
25-118,9,Drill/Punch holes,PRE FAB,20,14,S,2025-11-07 00:00:00.000
25-118,10,Build Flanges,PRE FAB,20,21,S,2025-11-07 00:00:00.000
25-118,11,Misc Fabrication,PRE FAB,20,27.25,S,2025-11-07 00:00:00.000
25-118,12,UT Shells,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,13,"BI, SQ, T&C Shells",PRE FAB,15,17,S,2025-11-07 00:00:00.000
25-118,14,"Roll Shell, Tack-Weld I/S",PRE FAB,15,1,S,2025-11-07 00:00:00.000
25-118,15,S/U and Build Sides,FIT,60,0,O,2025-11-07 00:00:00.000
25-118,16,Install Body Flg-Shell,FIT,6,0,O,2025-11-07 00:00:00.000
25-118,17,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,18,"L/O Top, B&C Holes",PRE FAB,10,0,O,2025-11-07 00:00:00.000
25-118,19,Set Nozzles & Lugs - Top,PRE FAB,6,0,O,2025-11-07 00:00:00.000
25-118,20,Weld Nozzles - Top Head,PRE FAB,15,0,O,2025-11-07 00:00:00.000
25-118,21,Install Top Stiffeners,PRE FAB,45,20,S,2025-11-07 00:00:00.000
25-118,22,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,23,Set Nozzles - Bottom Head,PRE FAB,5,0,O,2025-11-07 00:00:00.000
25-118,24,Weld Nozzles - Bot. Head,PRE FAB,15,0,O,2025-11-07 00:00:00.000
25-118,25,I&W Bottom Repads,PRE FAB,12,0,O,2025-11-07 00:00:00.000
25-118,26,Install Bottom Stiffeners,PRE FAB,36,0,O,2025-11-07 00:00:00.000
25-118,27,Install Internal Parts,FIT,16,0,O,2025-11-07 00:00:00.000
25-118,28,QC Inspection - Internal,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,29,Fit Top to Shell,FIT,6,0,O,2025-11-07 00:00:00.000
25-118,30,"Weld top to shell ",FIT,20,0,O,2025-11-07 00:00:00.000
25-118,31,Move Tank to Detail Rolls,MOVE TANK,4,0,O,2025-11-07 00:00:00.000
25-118,32,Install Insul/Vac Rings,FIT,120,9,S,2025-11-07 00:00:00.000
25-118,33,Install Lift Lugs on Shl,FIT,6,0,O,2025-11-07 00:00:00.000
25-118,34,"Weld rings, lugs, suppts",FIT,30,0,O,2025-11-07 00:00:00.000
25-118,35,Set Nozzles in Shell,FIT,5,0,O,2025-11-07 00:00:00.000
25-118,36,Weld Shell Nozz & M/Ws,FIT,25,0,O,2025-11-07 00:00:00.000
25-118,37,Move to Shop Test Area,MOVE TANK,2,0,O,2025-11-07 00:00:00.000
25-118,38,Test Tank,FINISHING,15,0,O,2025-11-07 00:00:00.000
25-118,39,QC Inspection - Test,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,40,Move to Paint Area,MOVE TANK,2,0,O,2025-11-07 00:00:00.000
25-118,41,QC Inspection - Sandblast,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,42,QC Inspection - Paint,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,43,Prepare Tank for Shipment,FINISHING,2,0,O,2025-11-07 00:00:00.000
25-118,44,"Check BOM, Pack Parts",FINISHING,2,0,O,2025-11-07 00:00:00.000
25-118,45,QC Inspection - Final & L,INSPECTION,0,0,O,2025-11-07 00:00:00.000
25-118,46,Load on Truck,SHIPPING,3,0,O,2025-11-07 00:00:00.000
25-101,0,Receive Material,PRE FAB,0,0,O,2025-10-27 00:00:00.000
25-101,1,UT Top & Bottom Heads,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,2,Cut Nozzle Pipe and Clean,PRE FAB,12,7.5,S,2025-10-27 00:00:00.000
25-101,3,Build Nozzles-Weld,PRE FAB,16,23,S,2025-10-27 00:00:00.000
25-101,4,Build Repads for Nozzles,PRE FAB,3,1.5,S,2025-10-27 00:00:00.000
25-101,5,Build Dip Tubes-Weld,PRE FAB,6,0,O,2025-10-27 00:00:00.000
25-101,6,Make Manway Parts,PRE FAB,2,0,O,2025-10-27 00:00:00.000
25-101,7,"Brn MW Neck, Clean, Bevel",PRE FAB,2,1,S,2025-10-27 00:00:00.000
25-101,8,Roll Manway Neck,PRE FAB,2,2.5,S,2025-10-27 00:00:00.000
25-101,9,"S/U Weld MW Flg, Neck Sem",PRE FAB,4,6,S,2025-10-27 00:00:00.000
25-101,10,Bld Davit Arm Aby Cover,PRE FAB,4,4,S,2025-10-27 00:00:00.000
25-101,11,Cut Parts on Burn Table,PRE FAB,30,26.5,S,2025-10-27 00:00:00.000
25-101,12,Clean & Prep Parts,PRE FAB,15,11,S,2025-10-27 00:00:00.000
25-101,13,Build Supports,PRE FAB,12,0,O,2025-10-27 00:00:00.000
25-101,14,"Bld Lift Lugs, Grd Lugs",PRE FAB,2,0,O,2025-10-27 00:00:00.000
25-101,15,"Cut, Make Baffle Supports",PRE FAB,4,0,O,2025-10-27 00:00:00.000
25-101,16,Fab Miscellaneous Parts,PRE FAB,72,0,O,2025-10-27 00:00:00.000
25-101,17,Wrap Top & Bottom Heads,PRE FAB,2,0,O,2025-10-27 00:00:00.000
25-101,18,UT Shells,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,19,"BI, SQ, T&C Shells",PRE FAB,16,17,S,2025-10-27 00:00:00.000
25-101,20,Bevel Shell Plates,PRE FAB,24,24,S,2025-10-27 00:00:00.000
25-101,21,"Roll Shell, Tack-Weld I/S",PRE FAB,24,12,S,2025-10-27 00:00:00.000
25-101,22,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,23,"L/O Top, B&C Holes",PRE FAB,2,0,O,2025-10-27 00:00:00.000
25-101,24,Bevel Top Head,PRE FAB,8,0,O,2025-10-27 00:00:00.000
25-101,25,Set Nozzles & Lugs - Top,PRE FAB,10,0,O,2025-10-27 00:00:00.000
25-101,26,Weld Nozzles - Top Head,PRE FAB,28,0,O,2025-10-27 00:00:00.000
25-101,27,I&W Repads -Top,PRE FAB,4,0,O,2025-10-27 00:00:00.000
25-101,28,QC Inspection -Top/Bot/Co,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,29,"L/O Bottom, B&C Holes",PRE FAB,1,0,O,2025-10-27 00:00:00.000
25-101,30,Bevel Bottom Head,PRE FAB,1,0,O,2025-10-27 00:00:00.000
25-101,31,Set Nozzles - Bottom Head,PRE FAB,1,0,O,2025-10-27 00:00:00.000
25-101,32,Weld Nozzles - Bot. Head,PRE FAB,2,0,O,2025-10-27 00:00:00.000
25-101,33,ASME Hold Point,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,34,Fit Bottom Head to Shell,FIT,7,0,O,2025-10-27 00:00:00.000
25-101,35,Tack Shell Courses,FIT,6,0,O,2025-10-27 00:00:00.000
25-101,36,Weld Inside Round Seams,FIT,8,0,O,2025-10-27 00:00:00.000
25-101,37,"L/O Shell, B&C Holes",FIT,2,0,O,2025-10-27 00:00:00.000
25-101,38,Install Internal Parts,FIT,20,0,O,2025-10-27 00:00:00.000
25-101,39,QC Inspection - Internal,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,40,Fit Top to Shell,FIT,4,0,O,2025-10-27 00:00:00.000
25-101,41,"Weld top to shell ",FIT,12,0,O,2025-10-27 00:00:00.000
25-101,42,Weld all Outside Seams,FIT,12,0,O,2025-10-27 00:00:00.000
25-101,43,Move Tank to Detail Rolls,MOVE TANK,2,0,O,2025-10-27 00:00:00.000
25-101,44,Install Insul/Vac Rings,FIT,20,0,O,2025-10-27 00:00:00.000
25-101,45,Install Support Parts,FIT,28,0,O,2025-10-27 00:00:00.000
25-101,46,Set Nozzles in Shell,FIT,3,0,O,2025-10-27 00:00:00.000
25-101,47,Weld Shell Nozz & M/Ws,FIT,24,0,O,2025-10-27 00:00:00.000
25-101,48,Add Repads-Weld,FIT,4,0,O,2025-10-27 00:00:00.000
25-101,49,Install Dip Pipes,FIT,30,0,O,2025-10-27 00:00:00.000
25-101,50,Install Name Tag,FINISHING,1,0,O,2025-10-27 00:00:00.000
25-101,51,"Inspect Tank, Make Repair",FIT,1,0,O,2025-10-27 00:00:00.000
25-101,52,QC Inspection - Fab,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,53,ASME Inspection Internal,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,54,Move to Shop Test Area,MOVE TANK,2,0,O,2025-10-27 00:00:00.000
25-101,55,Test Tank,FINISHING,14,0,O,2025-10-27 00:00:00.000
25-101,56,QC Inspection - Test,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,57,ASME Inspection Test,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,58,Clean Tank Complete,FINISHING,40,0,O,2025-10-27 00:00:00.000
25-101,59,QC Inspection - Clean,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,60,Prepare Tank for Shipment,FINISHING,2,0,O,2025-10-27 00:00:00.000
25-101,61,QC Inspection - Final & L,INSPECTION,0,0,O,2025-10-27 00:00:00.000
25-101,62,Load on Truck,SHIPPING,5,0,O,2025-10-27 00:00:00.000
25-101,63,Take Parts - Machine Shop,SHIPPING,2,0,O,2025-10-27 00:00:00.000
25-101,64,P/U Parts - Machine Shop,SHIPPING,2,0,O,2025-10-27 00:00:00.000
25-099,0,Receive Material,PRE FAB,0,0,C,2025-10-02 00:00:00.000
25-099,1,UT Top & Bottom Heads,INSPECTION,0,0,C,2025-10-02 00:00:00.000
25-099,2,Cut Nozzle Pipe and Clean,PRE FAB,1,1,C,2025-10-02 00:00:00.000
25-099,3,Build Nozzles-Weld,PRE FAB,2,1,C,2025-10-02 00:00:00.000
25-099,4,Cut Parts on Burn Table,PRE FAB,3,7,C,2025-10-02 00:00:00.000
25-099,5,Clean & Prep Parts,PRE FAB,2,2,C,2025-10-02 00:00:00.000
25-099,6,Roll Pipe-Internal Coil,PRE FAB,12,12,C,2025-10-02 00:00:00.000
25-099,7,Misc Fabrication,PRE FAB,8,6,C,2025-10-02 00:00:00.000
25-099,8,UT Shells,INSPECTION,0,0,C,2025-10-02 00:00:00.000
25-099,9,"BI, SQ, T&C Shells",PRE FAB,2,2,C,2025-10-02 00:00:00.000
25-099,10,"Roll Shell, Tack-Weld I/S",PRE FAB,6,9,C,2025-10-02 00:00:00.000
25-099,11,Build Bottom Head/Cone,PRE FAB,40,43,C,2025-10-02 00:00:00.000
25-099,12,QC Inspection -Top/Bot/Co,INSPECTION,0,0,C,2025-10-02 00:00:00.000
25-099,13,Set Nozzles - Bottom Head,PRE FAB,1,1,C,2025-10-02 00:00:00.000
