25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,"U-BOLT FOR 1 1/4"" PIPE ,  3/8"" -16NC ",SS 304,2,2,0,12.35,24.70,B,NULL,2026-01-27 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,"U-BOLT FOR 1"" PIPE ,  1/4"" -20NC",SS 304,6,6,0,2,12.00,B,NULL,2026-01-27 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,LABOR CHARGE FOR BEVELING,NULL,1,0,1,3500,3500.00,B,NULL,2026-02-02 00:00:00.000,0,0,O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,SS 304/L BLIND FLANGE N5,Blind - N5; Make Per Specs,1,1,0,724,724.00,B,NULL,2026-02-02 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,SS 304/L FLANGE N5,Flange - N5; Make Per Specs,1,1,0,627,627.00,B,NULL,2026-02-02 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,SS 304L   FLANGE  N4,SS  304L FLANGE FOR NOZZ. N4,1,1,0,786,786.00,B,NULL,2026-02-02 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,SS304L FLANGE N2,SS304L FLANGE FOR NOZZLE N2,1,1,0,388,388.00,B,NULL,2026-02-02 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,LABOR CHARGE FOR BEVELING',PER ATTACHED DRAWING,1,1,0,3500,3500.00,B,NULL,2026-03-16 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-055,AIRGASNITR,SST N20 REACTOR,Active,2025-06-12 00:00:00.000,"1 1/2"" SCH40 PIPE 180DEG.BEND W/14.45""CENTERRADIUS",SA312-304/304L SEAMLESS,4,0,4,245,980.00,B,NULL,2026-04-06 00:00:00.000,0,0,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,CPLG SA105 1 3000 FULL THRD,"Coupling 105 1""3000 Full Th",2,2,0,5.4,10.80,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,CPLG SA105 2 1/2 3000 FULL THRD,"Coupling 105 2 1/2"" 3000 Fukk Th",1,1,0,33.29,33.29,B,NULL,2025-08-13 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,CPLG SA105 2 3000 FULL THRD,"Coupling 105 2""3000 Full Th",1,1,0,14.41,14.41,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,CPLG SA105 4 3000 HALF THRD,"Coupling 105 4""3000 Half Th",1,1,0,74.27,74.27,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,PLT SA36-1/4 X 96 X 240,"Plate SA36- 1/4""x96""x240""",1,1,0,1037.33625,1037.34,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,PLT SA36-3/8 X 96 X 240,"Plate SA36- 3/8""x96""x240""",1,0,1,1037.33625,1037.34,B,NULL,2025-08-13 00:00:00.000,1,0,O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,PLT SA516-3/8 X 120 X,"Plate SA516- 3/8""x120""x",0.07,0.07,0,4666.49,326.65,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,PLT SA516-3/8 X 96 X 240,"Plate SA516- 3/8""x96""x240""",0.18,0.18,0,1818.8267,327.39,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,"FLANGE SA105 24""150 WD NK","Flange SA105 24"" 150# WD NK",1,1,0,1900,1900.00,B,NULL,2026-03-06 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,XRAY SPOT,Spot Xray of Tank,2,1,1,0,0.00,B,ACURINSP,2026-03-23 00:00:00.000,0,0,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-069,RECOCOMM,BUFFER TANK #14,Active,2025-06-13 00:00:00.000,PAINT&SANDBLAST,Sandblast and Paint Tank,1,0,1,20000,20000.00,B,MILLPAIN,2026-03-27 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLOSED (no PO found)
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,CPLG SA105 1 3000 FULL THRD,"Coupling 105 1""3000 Full Th",2,2,0,5.4,10.80,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,CPLG SA105 2 1/2 3000 FULL THRD,"Coupling 105 2 1/2"" 3000 Fukk Th",1,1,0,33.29,33.29,B,NULL,2025-08-13 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,CPLG SA105 2 3000 FULL THRD,"Coupling 105 2""3000 Full Th",1,1,0,14.41,14.41,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,CPLG SA105 4 3000 HALF THRD,"Coupling 105 4""3000 Half Th",1,1,0,74.27,74.27,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,PLT SA36-1/4 X 96 X 240,"Plate SA36- 1/4""x96""x240""",1,1,0,1037.33625,1037.34,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,PLT SA36-3/8 X 96 X 240,"Plate SA36- 3/8""x96""x240""",1,0,1,1037.33625,1037.34,B,NULL,2025-08-13 00:00:00.000,1,0,O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,PLT SA516-3/8 X 120 X,"Plate SA516- 3/8""x120""x",0.07,0.07,0,4666.49,326.65,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,PLT SA516-3/8 X 96 X 240,"Plate SA516- 3/8""x96""x240""",0.18,0.18,0,1818.8267,327.39,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,"FLANGE SA105 24""150 WD NK","Flange SA105 24"" 150# WD NK",2,2,0,1900,3800.00,B,NULL,2026-03-06 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,XRAY SPOT,Spot Xray of Tank,1,0,1,0,0.00,B,ACURINSP,2026-03-23 00:00:00.000,0,0,S,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-070,RECOCOMM,BUFFER TANK #15,Active,2025-06-13 00:00:00.000,PAINT&SANDBLAST,Sandblast and Paint Tank,1,0,1,20000,20000.00,B,MILLPAIN,2026-04-17 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLOSED (no PO found)
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,CPLG SA105 1 3000 FULL THRD,"Coupling 105 1""3000 Full Th",2,2,0,5.4,10.80,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,CPLG SA105 2 1/2 3000 FULL THRD,"Coupling 105 2 1/2"" 3000 Fukk Th",1,1,0,33.29,33.29,B,NULL,2025-08-13 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,CPLG SA105 2 3000 FULL THRD,"Coupling 105 2""3000 Full Th",1,1,0,14.41,14.41,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,CPLG SA105 4 3000 HALF THRD,"Coupling 105 4""3000 Half Th",1,1,0,74.27,74.27,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,PLT SA36-1/4 X 96 X 240,"Plate SA36- 1/4""x96""x240""",1,1,0,1037.33625,1037.34,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,PLT SA36-3/8 X 96 X 240,"Plate SA36- 3/8""x96""x240""",1,0,1,1037.33625,1037.34,B,NULL,2025-08-13 00:00:00.000,1,0,O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO PO CREATED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,PLT SA516-3/8 X 120 X,"Plate SA516- 3/8""x120""x",0.07,0.07,0,4666.49,326.65,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,PLT SA516-3/8 X 96 X 240,"Plate SA516- 3/8""x96""x240""",0.19,0.19,0,1818.8267,345.58,B,NULL,2025-08-13 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,"FLANGE SA105 24""150 WD NK","Flange SA105 24"" 150# WD NK",2,2,0,1900,3800.00,B,NULL,2026-03-06 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-071,RECOCOMM,BUFFER TANK #16,Active,2025-06-13 00:00:00.000,PAINT&SANDBLAST,Sandblast and Paint Tank,1,0,1,20000,20000.00,B,MILLPAIN,2026-04-17 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLOSED (no PO found)
25-081,PROPIPE,"20"" ROLLED PIPE",Active,2025-07-01 00:00:00.000,PLT 304L 3/8 X 60 X,"Plate 304L 3/8""x 60""x",1,1,0,1108.97,1108.97,B,NULL,2025-07-03 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,'FREIGHT,NULL,1,1,0,2000,2000.00,B,NULL,2025-09-04 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,HALF PIPE COIL,Half Pipe Coil to Specificatio,3,3,0,2418,7254.00,B,NULL,2025-09-04 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,HEAD,Build Head to Specifications,2,2,0,7850.68,15701.36,B,NULL,2025-09-11 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,EST FUEL SURCHARGE,NULL,1,1,0,6.66,6.66,B,NULL,2025-09-23 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PLT 316L 1/4 X 48 X,"Plate 316L 1/4""x 48""x",2,2,0,3215,6430.00,B,NULL,2025-09-23 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PLT 304L 1/4 X 48 X,"Plate 304L 1/4""x 48""x",1,1,0,867.96,867.96,B,NULL,2025-11-17 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PLT 304L 3/8 X 48 X,"Plate 304L 3/8""x 48""x",1,1,0,876.27,876.27,B,NULL,2025-11-17 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PLT 316L 3/8 X 48 X,"Plate 316L 3/8""x 48""x",1,1,0,1367.19,1367.19,B,NULL,2025-11-17 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,'FREIGHT,NULL,1,1,0,49.5,49.50,B,NULL,2025-11-18 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,BOLT B7 PL 5/8X2 HH,"Bolt B7 Plated 5/8"" x 2"" HH",16,16,0,2,32.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,BOLT B7 PL 5/8X2.5 HH,"Bolt B7 Plated 5/8"" x 2.5"" HH",4,4,0,5,20.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,BOLT B7 PL 5/8X3 HH,"Bolt B7 Plated 5/8"" x 3"" HH",4,4,0,3.74,14.96,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,CPLG 316L 1 3000 HALF THRD,"Coupling 316L 1""3000 Half Th",4,4,0,7.78,31.12,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,CPLG 316L 3/4 3000 HALF THRD,"Coupling 316L 3/4""3000 Half Th",3,3,0,5.33,15.99,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,ELBOW 304L 2 SCH40 90 WLD,"Elbow 304L 2"" Sch40 90 Weld",6,6,0,7.8,46.80,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 304L 2""150 RFSO","Flange 304L 2"" 150# RFSO",6,6,0,39.5,237.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 1""150 RFSO","Flange 316L 1"" 150# RFSO",1,1,0,33.5,33.50,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 1.5""150 RFSO","Flange 316L 1.5"" 150# RFSO",2,2,0,42.5,85.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 12""150 RFSO","Flange 316L 12"" 150# RFSO",1,1,0,737.5,737.50,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 2""150 BLIND","Flange 316L 2"" 150# BLIND",1,1,0,56.5,56.50,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 2""150 RFSO","Flange 316L 2"" 150# RFSO",4,4,0,53.5,214.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 3""150 BLIND","Flange 316L 3"" 150# BLIND",1,1,0,91,91.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 4""150 RFSO","Flange 316L 4"" 150# RFSO",3,3,0,117,351.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"FLANGE 316L 8""150 RFSO","Flange 316L 8"" 150# RFSO",2,2,0,334,668.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,GASKET RING 1/8X2 150#,"Gasket Ring 1/8""x2"" 150#",1,1,0,3.71,3.71,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,GASKET RING 1/8X3 150#,"Gasket Ring 1/8""x3"" 150#",1,1,0,5.03,5.03,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,NUT 2H P 5/8 HH,"Nut 2H Plated 5/8"" HH",24,24,0,0.3162,7.59,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 304L 2 SC40 WLD X,"Pipe 304L 2"" Sch40 Welded",1,1,0,68.07,68.07,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 304L 6 SC40 WLD X,"Pipe 304L 6"" Sch40 Welded",2,2,0,1370,2740.00,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 1 SC40 WLD X,"Pipe 316L 1"" Sch40 Welded",1,1,0,8.57,8.57,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 1.5 SC40 WLD X,"Pipe 316L 1.5"" Sch40 Welded",1,1,0,35.16,35.16,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 12 SC40 WLD X,"Pipe 316L 12"" Sch40 Welded",1,1,0,249.35,249.35,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 2 SC40 WLD X,"Pipe 316L 2"" Sch40 Welded",1,1,0,360.23,360.23,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 3 SC40 WLD X,"Pipe 316L 3"" Sch40 Welded",1,1,0,40.42,40.42,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 4 SC80 WLD X,"Pipe 316L 4"" Sch80 Welded",1,1,0,342.98,342.98,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PIPE 316L 8 SC40 WLD X,"Pipe 316L 8"" Sch40 Welded",1,1,0,386.86,386.86,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,REDUCER,Reducer as Specified,3,3,0,19.2,57.60,B,NULL,2025-11-18 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"SOLID THREDED PLUG 316L 3/4"" 3000 ","Solid threded plug 316L 3/4"" 3000#",3,3,0,3.77,11.31,B,NULL,2025-11-18 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"STUDPAD 316L 4""150 STD","Studpad 316L 4"" 150# Std",1,1,0,670,670.00,B,NULL,2025-11-25 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"18"" CLASS 150 HORIZ. T-BOLT W/ 316/L WETTED PARTS",Rated for 100 psig at 400 Degree F,1,1,0,6407,6407.00,B,NULL,2026-01-08 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,CODE STAMP PRICE,NULL,1,1,0,500,500.00,B,NULL,2026-01-08 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,EST FULE SURCHARGE,NULL,1,1,0,1.82,1.82,B,NULL,2026-01-08 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,FLAT 316L 1/2 X 3 X 12',"Flat Stk 316L 1/2""x 3""x 12'",2,2,0,620,1240.00,B,NULL,2026-01-08 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,"GASKET FOR 18"" CLADD 150 T-BOLT MANWAY",VITON,2,2,0,174,348.00,B,NULL,2026-01-08 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,PLT 316L 1/4 X 48 X,"Plate 316L 1/4""x 48""x",1,1,0,2348,2348.00,B,NULL,2026-01-08 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,ROD 316L 3/4 X,"Rod 316L 3/4"" x",1,1,0,620,620.00,B,NULL,2026-01-08 00:00:00.000,1,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
25-083,SYNTHOMER,REACTOR 12,Active,2025-07-14 00:00:00.000,XRAY FULL,Full Xray of Tank,1,1,0,0,0.00,B,ACURINSP,2026-01-12 00:00:00.000,0,0,C,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FULLY RECEIVED
